"waterbody_name","stationid","year_yyyy","month_mm","day_of_month_dd","time_hhmm","time_of_day","genus","species","top_tow_m","bottom_tow_m","zoop_sampler_type","zoop_mesh_um","zoop_net_mouth_area_cm2","min_counts","density_units","biomass_dry_wet","biomass_units","time_zone","biomass_value","density_value"
"Tovel","A",2002,6,19,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,26,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,2,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,15,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,30,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,13,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,21,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,3,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,18,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,15,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,30,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,12,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,28,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,1,21,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,4,22,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,6,3,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,30,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,7,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,21,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,10,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,24,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,8,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,22,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,11,18,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,2,4,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,5,11,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,6,8,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,7,6,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,8,3,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.0771224415584416,0.00519480519480519
"Tovel","A",2004,9,1,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,29,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,10,26,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,11,23,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,4,27,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,5,10,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,6,8,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,7,5,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,8,2,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,9,6,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,10,4,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,11,2,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,5,3,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,6,7,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,7,4,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,8,2,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,9,5,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,10,3,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,11,7,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,12,5,12:00:00,"day","Brachionus","diversicornis",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,1,9,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,3,26,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,4,23,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,5,8,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,19,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,26,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,2,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,15,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,30,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,13,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,21,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,3,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,18,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,15,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,30,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,12,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,28,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,1,21,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,4,22,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,6,3,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,30,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,7,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,21,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,10,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,3.49090909090909,0.0415584415584416
"Tovel","A",2003,9,24,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,8,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,22,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,11,18,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,2,4,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,5,11,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,6,8,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,7,6,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,8,3,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,1,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,29,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,10,26,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,11,23,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,4,27,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,5,10,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,6,8,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,7,5,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,8,2,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,9,6,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,10,4,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,6.54545454545455,0.0779220779220779
"Tovel","A",2005,11,2,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,5,3,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,6,7,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,7,4,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,8,2,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,9,5,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,10,3,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,11,7,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,12,5,12:00:00,"day","Cephalodella","gibba",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,1,9,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,3,26,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,4,23,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,5,8,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,19,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,26,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,2,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,15,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,30,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,13,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,21,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,3,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,18,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,15,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,30,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,12,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,28,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,1,21,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,4,22,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,6,3,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,30,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,7,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,21,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,10,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,24,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,8,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,22,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,1.49672727272727,0.0519480519480519
"Tovel","A",2003,11,18,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,2,4,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,5,11,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,6,8,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,7,6,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.748363636363636,0.025974025974026
"Tovel","A",2004,8,3,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.598690909090909,0.0207792207792208
"Tovel","A",2004,9,1,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,29,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,10,26,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,11,23,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,4,27,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,5,10,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,6,8,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,7,5,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,8,2,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,9,6,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,10,4,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.748363636363636,0.025974025974026
"Tovel","A",2005,11,2,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,5,3,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,6,7,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,7,4,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,8,2,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,9,5,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,10,3,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,11,7,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,12,5,12:00:00,"day","Cephalodella","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,1,9,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,2.64935064935065,0.0315398886827458
"Tovel","A",2002,3,26,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,3.51357733175915,0.0418283015685613
"Tovel","A",2002,4,23,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,3.36626493506494,0.0400745825602968
"Tovel","A",2002,5,8,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,3.77142857142857,0.0448979591836735
"Tovel","A",2002,6,19,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,33.5689948051948,0.399630890538033
"Tovel","A",2002,6,26,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,66.8572987012987,0.795920222634508
"Tovel","A",2002,7,2,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,100.488311688312,1.19628942486085
"Tovel","A",2002,7,15,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,90.5454545454546,1.07792207792208
"Tovel","A",2002,7,30,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,62.6805194805195,0.746196660482375
"Tovel","A",2002,8,13,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,85.8389610389611,1.02189239332096
"Tovel","A",2002,8,21,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,95.7506493506494,1.13988868274583
"Tovel","A",2002,9,3,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,19.8857142857143,0.236734693877551
"Tovel","A",2002,9,18,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,61.5584415584416,0.732838589981447
"Tovel","A",2002,10,15,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,18.3272727272727,0.218181818181818
"Tovel","A",2002,10,30,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,7.1388,0.0849857142857143
"Tovel","A",2002,11,12,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,1.46493506493507,0.0174397031539889
"Tovel","A",2002,11,28,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.810389610389611,0.00964749536178108
"Tovel","A",2003,1,21,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,1.4025974025974,0.0166975881261596
"Tovel","A",2003,4,22,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,30.5766233766234,0.364007421150278
"Tovel","A",2003,6,3,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Cephalodella","megalocephala",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,48.6233766233766,0.578849721706865
